epoch,loss
3369,0.582224
3370,0.587636
3371,0.565977
3372,0.575874
3373,0.575845
3374,0.575532
3375,0.577896
3376,0.573895
3377,0.571727
3378,0.571472
3379,0.570801
3380,0.575755
3381,0.595203
3382,0.592462
3383,0.589673
3384,0.5777
3385,0.557015
3386,0.553096
3387,0.5555
3388,0.569184
3389,0.582114
3390,0.609752
3391,0.602543
3392,0.6028
3393,0.599062
3394,0.591618
3395,0.603266
3396,0.609069
3397,0.60598
3398,0.599579
3399,0.599748
3400,0.596824
3401,0.596734
3402,0.60368
3403,0.58909
3404,0.609718
3405,0.610046
3406,0.609589
3407,0.610019
3408,0.610358
3409,0.619492
3410,0.605914
3411,0.610331
3412,0.638773
3413,0.651844
3414,0.651922
3415,0.652333
3416,0.652851
3417,0.657871
3418,0.659219
3419,0.65962
3420,0.668877
3421,0.673931
3422,0.68215
3423,0.691574
3424,0.697248
3425,0.697007
3426,0.697963
3427,0.692352
3428,0.692246
3429,0.67007
3430,0.671978
3431,0.686896
3432,0.676827
3433,0.672042
3434,0.657168
3435,0.663303
3436,0.656995
3437,0.640052
3438,0.629202
3439,0.628876
3440,0.633916
3441,0.647136
3442,0.644082
3443,0.652756
3444,0.667148
3445,0.661412
3446,0.654914
3447,0.676932
3448,0.67611
3449,0.675999
3450,0.654447
3451,0.656166
3452,0.654785
3453,0.649092
3454,0.657871
3455,0.64465
3456,0.645671
3457,0.645321
3458,0.642345
3459,0.653329
3460,0.63889
3461,0.636193
3462,0.646525
3463,0.650776
3464,0.619519
3465,0.613787
3466,0.597811
3467,0.60758
3468,0.606715
3469,0.613557
3470,0.613422
3471,0.61064
3472,0.612108
3473,0.627964
3474,0.628699
3475,0.617642
3476,0.620478
3477,0.611755
3478,0.615557
3479,0.632019
3480,0.628547
3481,0.661947
3482,0.637062
3483,0.638263
3484,0.594895
3485,0.594688
3486,0.653899
3487,0.650637
3488,0.638301
3489,0.642805
3490,0.612906
3491,0.561361
3492,0.571821
3493,0.57479
3494,0.547549
3495,0.545133
3496,0.556545
3497,0.560109
3498,0.571656
3499,0.569789
3500,0.58221
3501,0.567407
3502,0.565497
3503,0.567735
3504,0.566556
3505,0.5694
3506,0.569436
3507,0.567773
3508,0.574226
3509,0.574033
3510,0.565676
3511,0.544222
3512,0.550213
3513,0.55173
3514,0.583372
3515,0.583496
3516,0.579034
3517,0.590681
3518,0.589736
3519,0.581926
3520,0.579686
3521,0.569203
3522,0.581786
3523,0.60858
3524,0.600397
3525,0.612086
3526,0.616879
3527,0.621775
3528,0.622152
3529,0.648649
3530,0.64168
3531,0.649347
3532,0.636879
3533,0.637747
3534,0.649361
3535,0.645368
3536,0.649928
3537,0.648103
3538,0.65811
3539,0.667265
3540,0.632541
3541,0.644744
3542,0.648933
3543,0.66726
3544,0.645314
3545,0.579051
3546,0.577669
3547,0.57774
3548,0.57027
3549,0.581594
3550,0.569993
3551,0.570058
3552,0.569235
3553,0.569648
3554,0.579863
3555,0.578006
3556,0.565316
3557,0.563027
3558,0.5705
3559,0.562357
3560,0.538377
3561,0.55185
3562,0.556818
3563,0.556476
3564,0.545806
3565,0.546593
3566,0.546925
3567,0.543143
3568,0.543181
3569,0.567575
3570,0.566716
3571,0.55492
3572,0.552555
3573,0.561357
3574,0.571093
3575,0.571764
3576,0.569394
3577,0.569135
3578,0.560762
3579,0.561069
3580,0.632734
3581,0.624547
3582,0.624695
3583,0.630096
3584,0.638643
3585,0.6401
3586,0.588641
3587,0.597306
3588,0.5766
3589,0.570445
3590,0.573775
3591,0.579505
3592,0.587862
3593,0.61072
3594,0.614183
3595,0.63658
3596,0.636168
3597,0.653784
3598,0.640547
3599,0.648336
3600,0.644009
3601,0.637918
3602,0.640523
3603,0.633755
3604,0.628546
3605,0.588036
3606,0.582691
3607,0.571069
3608,0.591847
3609,0.600437
3610,0.594109
3611,0.597201
3612,0.608359
3613,0.604308
3614,0.606189
3615,0.595414
3616,0.600997
3617,0.599135
3618,0.615681
3619,0.61629
3620,0.600358
3621,0.616478
3622,0.615251
3623,0.649941
3624,0.620044
3625,0.600323
3626,0.594287
3627,0.604633
3628,0.589553
3629,0.58679
3630,0.595846
3631,0.574345
3632,0.56534
3633,0.573843
3634,0.579883
3635,0.578269
3636,0.579478
3637,0.566583
3638,0.566278
3639,0.571436
3640,0.587809
3641,0.587513
3642,0.591331
3643,0.593174
3644,0.60457
3645,0.605723
3646,0.597478
3647,0.597213
3648,0.578599
3649,0.577623
3650,0.575342
3651,0.573943
3652,0.575972
3653,0.563761
3654,0.554263
3655,0.561645
3656,0.561445
3657,0.572246
3658,0.579914
3659,0.574705
3660,0.574372
3661,0.575066
3662,0.574596
3663,0.575118
3664,0.567996
3665,0.573561
3666,0.573343
3667,0.58338
3668,0.58397
3669,0.530248
3670,0.534164
3671,0.531508
3672,0.531511
3673,0.533433
3674,0.531789
3675,0.530311
3676,0.538482
3677,0.537465
3678,0.529502
3679,0.524389
3680,0.518509
3681,0.51908
3682,0.52605
3683,0.525878
3684,0.532292
3685,0.531863
3686,0.528776
3687,0.528424
3688,0.531967
3689,0.53289
3690,0.53531
3691,0.533311
3692,0.534888
3693,0.535081
3694,0.537031
3695,0.549207
3696,0.558683
3697,0.554694
3698,0.554828
3699,0.543584
3700,0.543551
3701,0.549924
3702,0.540845
3703,0.535773
3704,0.535263
3705,0.549998
3706,0.543185
3707,0.54308
3708,0.543146
3709,0.549716
3710,0.550797
3711,0.5566
3712,0.556226
3713,0.554024
3714,0.554924
3715,0.559651
3716,0.55635
3717,0.559786
3718,0.542923
3719,0.552402
3720,0.549965
3721,0.556398
3722,0.555452
3723,0.556097
3724,0.568052
3725,0.57004
3726,0.572081
3727,0.600986
3728,0.593974
3729,0.592848
3730,0.587315
3731,0.57515
3732,0.597125
3733,0.551395
3734,0.550427
3735,0.535987
3736,0.552873
3737,0.540905
3738,0.547658
3739,0.564703
3740,0.560016
3741,0.56626
3742,0.559031
3743,0.558293
3744,0.552419
3745,0.548333
3746,0.546853
3747,0.553739
3748,0.544211
3749,0.538184
3750,0.539739
3751,0.535084
3752,0.536201
3753,0.512564
3754,0.521621
3755,0.512648
3756,0.512614
3757,0.510124
3758,0.515397
3759,0.515564
3760,0.516263
3761,0.538446
3762,0.55369
3763,0.560865
3764,0.571916
3765,0.573415
3766,0.581774
3767,0.581774
3768,0.58788
3769,0.572777
3770,0.573534
3771,0.579132
3772,0.571983
3773,0.565176
3774,0.545582
3775,0.538575
3776,0.5365
3777,0.538492
3778,0.537683
3779,0.539065
3780,0.561541
3781,0.553385
3782,0.55078
3783,0.548703
3784,0.552375
3785,0.549607
3786,0.546184
3787,0.542888
3788,0.534368
3789,0.532616
3790,0.535175
3791,0.533427
3792,0.533311
3793,0.533182
3794,0.533603
3795,0.534698
3796,0.527618
3797,0.546675
3798,0.56136
3799,0.567921
3800,0.569945
3801,0.566581
3802,0.577883
3803,0.574958
3804,0.575717
3805,0.552631
3806,0.561812
3807,0.561093
3808,0.563454
3809,0.559909
3810,0.562671
3811,0.567334
3812,0.559353
3813,0.567719
3814,0.544821
3815,0.546024
3816,0.543176
3817,0.5446
3818,0.550234
3819,0.540644
3820,0.571228
3821,0.580234
3822,0.57718
3823,0.577082
3824,0.564448
3825,0.568425
3826,0.557658
3827,0.540715
3828,0.541015
3829,0.545157
3830,0.551018
3831,0.548047
3832,0.547974
3833,0.590188
3834,0.624321
3835,0.628081
3836,0.642504
3837,0.687775
3838,0.707195
3839,0.612824
3840,0.613978
3841,0.613823
3842,0.605734
3843,0.60535
3844,0.605853
3845,0.59159
3846,0.581958
3847,0.612833
3848,0.613129
3849,0.626947
3850,0.638514
3851,0.656718
3852,0.648393
3853,0.631191
3854,0.663525
3855,0.637217
3856,0.62097
3857,0.620482
3858,0.620063
3859,0.639107
3860,0.656184
3861,0.675824
3862,0.683005
3863,0.679154
3864,0.688403
3865,0.679635
3866,0.661415
3867,0.661967
3868,0.639814
3869,0.640432
3870,0.64569
3871,0.64261
3872,0.643591
3873,0.658002
3874,0.655657
3875,0.63797
3876,0.634367
3877,0.654487
3878,0.649499
3879,0.664882
3880,0.677045
3881,0.662442
3882,0.63287
3883,0.632518
3884,0.641833
3885,0.625555
3886,0.627556
3887,0.645184
3888,0.644272
3889,0.769271
3890,0.764647
3891,0.730597
3892,0.727507
3893,0.733064
3894,0.731182
3895,0.707958
3896,0.707388
3897,0.699369
3898,0.702618
3899,0.702225
3900,0.70784
3901,0.696349
3902,0.693794
3903,0.638613
3904,0.643016
3905,0.644192
3906,0.614505
3907,0.613675
3908,0.618355
3909,0.620963
3910,0.621051
3911,0.644798
3912,0.644487
3913,0.642268
3914,0.644717
3915,0.641453
3916,0.639376
3917,0.650826
3918,0.640228
3919,0.653528
3920,0.643308
3921,0.628717
3922,0.63108
3923,0.628821
3924,0.661991
3925,0.647638
3926,0.646198
3927,0.610105
3928,0.605977
3929,0.612599
3930,0.637212
3931,0.637755
3932,0.629181
3933,0.625497
3934,0.629427
3935,0.629594
3936,0.640632
3937,0.641552
3938,0.618717
3939,0.610506
3940,0.609322
3941,0.609923
3942,0.605392
3943,0.60621
3944,0.605346
3945,0.607802
3946,0.606183
3947,0.605328
3948,0.595706
3949,0.593892
3950,0.597348
3951,0.590926
3952,0.623019
3953,0.626074
3954,0.626607
3955,0.624925
3956,0.60635
3957,0.623435
3958,0.608263
3959,0.609716
3960,0.609468
3961,0.609696
3962,0.608988
3963,0.620473
3964,0.619545
3965,0.603614
3966,0.603485
3967,0.613168
3968,0.623288
3969,0.63153
3970,0.630427
3971,0.631172
3972,0.633362
3973,0.635419
3974,0.617425
3975,0.61496
3976,0.610371
3977,0.613328
3978,0.616639
3979,0.61751
3980,0.616548
3981,0.622078
3982,0.622615
3983,0.616327
3984,0.618369
3985,0.718148
3986,0.720426
3987,0.714665
3988,0.717212
3989,0.716605
3990,0.718762
3991,0.717964
3992,0.672142
3993,0.64675
3994,0.666675
3995,0.678079
3996,0.710598
3997,0.683349
3998,0.661765
3999,0.665049
4000,0.655545
4001,0.66737
4002,0.661863
4003,0.592155
4004,0.581812
4005,0.584266
4006,0.59938
4007,0.601356
4008,0.600711
4009,0.600752
4010,0.600724
4011,0.636899
4012,0.636393
4013,0.637036
4014,0.625471
4015,0.626312
4016,0.646255
4017,0.662397
4018,0.710183
4019,0.702451
4020,0.688507
4021,0.632665
4022,0.637579
4023,0.650212
4024,0.673926
4025,0.70187
4026,0.708902
4027,0.720465
4028,0.719941
4029,0.713834
4030,0.677323
4031,0.7016
4032,0.632354
4033,0.660639
4034,0.665815
4035,0.657555
4036,0.658597
4037,0.658499
4038,0.666894
4039,0.662861
4040,0.673051
4041,0.687621
4042,0.697136
4043,0.691621
4044,0.715463
4045,0.710474
4046,0.683433
4047,0.697795
4048,0.67943
4049,0.709631
4050,0.697512
4051,0.662555
4052,0.576058
4053,0.580425
4054,0.594509
4055,0.577809
4056,0.575015
4057,0.574993
4058,0.576983
4059,0.575747
4060,0.581087
4061,0.584406
4062,0.595364
4063,0.595513
4064,0.605486
4065,0.631836
4066,0.633671
4067,0.632671
4068,0.636123
4069,0.637104
4070,0.627403
4071,0.62823
4072,0.596931
4073,0.599484
4074,0.599839
4075,0.607781
4076,0.586127
4077,0.586878
4078,0.585081
4079,0.610646
4080,0.62042
4081,0.628806
4082,0.57347
4083,0.575752
4084,0.564857
4085,0.565183
4086,0.56595
4087,0.571064
4088,0.571047
4089,0.568799
4090,0.578339
4091,0.566323
4092,0.567756
4093,0.569665
4094,0.569558
4095,0.572489
4096,0.556425
4097,0.55954
4098,0.562697
4099,0.564509
4100,0.564938
4101,0.566701
4102,0.567753
4103,0.56807
4104,0.551739
4105,0.551457
4106,0.558363
4107,0.558406
4108,0.558557
4109,0.559095
4110,0.55413
4111,0.549521
4112,0.550749
4113,0.55632
4114,0.543335
4115,0.540717
4116,0.544176
4117,0.573378
4118,0.568964
4119,0.568962
4120,0.554735
4121,0.543181
4122,0.55541
4123,0.564156
4124,0.552128
4125,0.554027
4126,0.554155
4127,0.553742
4128,0.559413
4129,0.55596
4130,0.551998
4131,0.553514
4132,0.627738
4133,0.626415
4134,0.625279
4135,0.673795
4136,0.669726
4137,0.66724
4138,0.641138
4139,0.62884
4140,0.63529
4141,0.654822
4142,0.656562
4143,0.664432
4144,0.654739
4145,0.659473
4146,0.673325
4147,0.673358
4148,0.673399
4149,0.674287
4150,0.699357
4151,0.637584
4152,0.637856
4153,0.631667
4154,0.633413
4155,0.63509
4156,0.628071
4157,0.625151
4158,0.607112
4159,0.61377
4160,0.581281
4161,0.5666
4162,0.57353
4163,0.566106
4164,0.571097
4165,0.565805
4166,0.566161
4167,0.567928
4168,0.565593
4169,0.564722
4170,0.568891
4171,0.579792
4172,0.577669
4173,0.578569
4174,0.578355
4175,0.575273
4176,0.559262
4177,0.595495
4178,0.557604
4179,0.544138
4180,0.555926
4181,0.551156
4182,0.560376
4183,0.562015
4184,0.561385
4185,0.559058
4186,0.551773
4187,0.551827
4188,0.543706
4189,0.552593
4190,0.570232
4191,0.56263
4192,0.562985
4193,0.551755
4194,0.552652
4195,0.541141
4196,0.530555
4197,0.536293
4198,0.534102
4199,0.531063
4200,0.537238
4201,0.539044
4202,0.55589
4203,0.556562
4204,0.553885
4205,0.551691
4206,0.561823
4207,0.556189
4208,0.55737
4209,0.539219
4210,0.529557
4211,0.545902
4212,0.53666
4213,0.534068
4214,0.537096
4215,0.533741
4216,0.521809
4217,0.524286
4218,0.525125
4219,0.531862
4220,0.537049
4221,0.535381
4222,0.535387
4223,0.534935
4224,0.53434
4225,0.531316
4226,0.529674
4227,0.527731
4228,0.538169
4229,0.540004
4230,0.537208
4231,0.537127
4232,0.537851
4233,0.535555
4234,0.549396
4235,0.549369
4236,0.553386
4237,0.558348
4238,0.557783
4239,0.558564
4240,0.556844
4241,0.557347
4242,0.556323
4243,0.588211
4244,0.587307
4245,0.590547
4246,0.591617
4247,0.591806
4248,0.591594
4249,0.583061
4250,0.578589
4251,0.5775
4252,0.571515
4253,0.577303
4254,0.557747
4255,0.559256
4256,0.5634
4257,0.562278
4258,0.566037
4259,0.556348
4260,0.564957
4261,0.568682
4262,0.572123
4263,0.572743
4264,0.583511
4265,0.55473
4266,0.539995
4267,0.540803
4268,0.540855
4269,0.543113
4270,0.546002
4271,0.54496
4272,0.562772
4273,0.562259
4274,0.56615
4275,0.572274
4276,0.571912
4277,0.567016
4278,0.56642
4279,0.566047
4280,0.565502
4281,0.611422
4282,0.598874
4283,0.547043
4284,0.545452
4285,0.540018
4286,0.562851
4287,0.563303
4288,0.563205
4289,0.565303
4290,0.564234
4291,0.540319
4292,0.555821
4293,0.556758
4294,0.554566
4295,0.553315
4296,0.559516
4297,0.564226
4298,0.572557
4299,0.575864
4300,0.578656
4301,0.578677
4302,0.595053
4303,0.598081
4304,0.607368
4305,0.592723
4306,0.588958
4307,0.581822
4308,0.580702
4309,0.536183
4310,0.548248
4311,0.547721
4312,0.526254
4313,0.526031
4314,0.532056
4315,0.529327
4316,0.536003
4317,0.543786
4318,0.529669
4319,0.56129
4320,0.559743
4321,0.555318
4322,0.557789
4323,0.557093
4324,0.558144
4325,0.561756
4326,0.568418
4327,0.56692
4328,0.563104
4329,0.553347
4330,0.554901
4331,0.552983
4332,0.596872
4333,0.596696
4334,0.592099
4335,0.593914
4336,0.589106
4337,0.584683
4338,0.576437
4339,0.539693
4340,0.545907
4341,0.547676
4342,0.541742
4343,0.541897
4344,0.538711
4345,0.534276
4346,0.538716
4347,0.536478
4348,0.541541
4349,0.541646
4350,0.537483
4351,0.538617
4352,0.536589
4353,0.536729
4354,0.535372
4355,0.535157
4356,0.530058
4357,0.539279
4358,0.564905
4359,0.564588
4360,0.581874
4361,0.579883
4362,0.580883
4363,0.582718
4364,0.612998
4365,0.607696
4366,0.599649
4367,0.599601
4368,0.590976
4369,0.600886
4370,0.601147
4371,0.592462
4372,0.601625
4373,0.601109
4374,0.612512
4375,0.613279
4376,0.608936
4377,0.612838
4378,0.618001
4379,0.615714
4380,0.607758
4381,0.598982
4382,0.63815
4383,0.689054
4384,0.67139
4385,0.668409
4386,0.667564
4387,0.667666
4388,0.667223
4389,0.658889
4390,0.660031
4391,0.655655
4392,0.652475
4393,0.671995
4394,0.681041
4395,0.688715
4396,0.70724
4397,0.703934
4398,0.703997
4399,0.696202
4400,0.697945
4401,0.687865
4402,0.690567
4403,0.691554
4404,0.632565
4405,0.611872
4406,0.624607
4407,0.623482
4408,0.642192
4409,0.633209
4410,0.606721
4411,0.603272
4412,0.609564
4413,0.622166
4414,0.617843
4415,0.617974
4416,0.620847
4417,0.62056
4418,0.629491
4419,0.630773
4420,0.635113
4421,0.637378
4422,0.627138
4423,0.628298
4424,0.616675
4425,0.612153
4426,0.625829
4427,0.597004
4428,0.597067
4429,0.606156
4430,0.604994
4431,0.60933
4432,0.612199
4433,0.611503
4434,0.613578
4435,0.613465
4436,0.608192
4437,0.606413
4438,0.577228
4439,0.571068
4440,0.570246
4441,0.573327
4442,0.584573
4443,0.583593
4444,0.584817
4445,0.563854
4446,0.5697
4447,0.57027
4448,0.582905
4449,0.591434
4450,0.608215
4451,0.610356
4452,0.622469
4453,0.635885
4454,0.604472
4455,0.602405
4456,0.573828
4457,0.579399
4458,0.579454
4459,0.578716
4460,0.574618
4461,0.568733
4462,0.576533
4463,0.57659
4464,0.590103
4465,0.602426
4466,0.617211
4467,0.618185
4468,0.618511
4469,0.620497
4470,0.607668
4471,0.601267
4472,0.611246
4473,0.593831
4474,0.595089
4475,0.622988
4476,0.631066
4477,0.626761
4478,0.627727
4479,0.659703
4480,0.664127
4481,0.665912
4482,0.663278
4483,0.643745
4484,0.644483
4485,0.662111
4486,0.658689
4487,0.653183
4488,0.659593
4489,0.628771
4490,0.632296
4491,0.632351
4492,0.632653
4493,0.643985
4494,0.636278
4495,0.647933
4496,0.658277
4497,0.681285
4498,0.682678
4499,0.678652
4500,0.706912
4501,0.693932
4502,0.702691
4503,0.698403
4504,0.689009
4505,0.670577
4506,0.653714
4507,0.647631
4508,0.619303
4509,0.627756
4510,0.611624
4511,0.597481
4512,0.596857
4513,0.597468
4514,0.597238
4515,0.600815
4516,0.605717
4517,0.602083
4518,0.623762
4519,0.603122
4520,0.605612
4521,0.602997
4522,0.581732
4523,0.5901
4524,0.527533
4525,0.527789
4526,0.530362
4527,0.53399
4528,0.539994
4529,0.544242
4530,0.544541
4531,0.544307
4532,0.543511
4533,0.546737
4534,0.526373
4535,0.528194
4536,0.540858
4537,0.555155
4538,0.535276
4539,0.535497
4540,0.543237
4541,0.548651
4542,0.546809
4543,0.553176
4544,0.579394
4545,0.570407
4546,0.561407
4547,0.562727
4548,0.569238
4549,0.601323
4550,0.586622
4551,0.594614
4552,0.631414
4553,0.631404
4554,0.630987
4555,0.626536
4556,0.619465
4557,0.618569
4558,0.620679
4559,0.635045
4560,0.650596
4561,0.642718
4562,0.637448
4563,0.63446
4564,0.634252
4565,0.610824
4566,0.640812
4567,0.618773
4568,0.606918
4569,0.634273
4570,0.637633
4571,0.586192
4572,0.59112
4573,0.590685
4574,0.595515
4575,0.595708
4576,0.608915
4577,0.657127
4578,0.601025
4579,0.603163
4580,0.625291
4581,0.630537
4582,0.632764
4583,0.597179
4584,0.597601
4585,0.59563
4586,0.600837
4587,0.608866
4588,0.632985
4589,0.662427
4590,0.663662
4591,0.607303
4592,0.603751
4593,0.596089
4594,0.627086
4595,0.628637
4596,0.627214
4597,0.627249
4598,0.626611
4599,0.599167
4600,0.619705
4601,0.606688
4602,0.606801
4603,0.599103
4604,0.58728
4605,0.576027
4606,0.578553
4607,0.580226
4608,0.579436
4609,0.579765
4610,0.595645
4611,0.595182
4612,0.59677
4613,0.594959
4614,0.586431
4615,0.595432
4616,0.599438
4617,0.565784
4618,0.563818
4619,0.570636
4620,0.567102
4621,0.56589
4622,0.581928
4623,0.577495
4624,0.577701
4625,0.583352
4626,0.586015
4627,0.59035
4628,0.567536
4629,0.564854
4630,0.575185
4631,0.545796
4632,0.550976
4633,0.55197
4634,0.555117
4635,0.551866
4636,0.574881
4637,0.574978
4638,0.5836
4639,0.568619
4640,0.568753
4641,0.571697
4642,0.555057
4643,0.570506
4644,0.575892
4645,0.581009
4646,0.564137
4647,0.56656
4648,0.565805
4649,0.548369
4650,0.544598
4651,0.554469
4652,0.556447
4653,0.562118
4654,0.554933
4655,0.556246
4656,0.554636
4657,0.551949
4658,0.543567
4659,0.53146
4660,0.53155
4661,0.530131
4662,0.555877
4663,0.564993
4664,0.557763
4665,0.561242
4666,0.543651
4667,0.543464
4668,0.534073
4669,0.536369
4670,0.538772
4671,0.546363
4672,0.543627
4673,0.552468
4674,0.562533
4675,0.568515
4676,0.573768
4677,0.574831
4678,0.57885
4679,0.563477
4680,0.566703
4681,0.586595
4682,0.580326
4683,0.574698
4684,0.581185
4685,0.568829
4686,0.575024
4687,0.603791
4688,0.609054
4689,0.620969
4690,0.672479
4691,0.664659
4692,0.651141
4693,0.669938
4694,0.670588
4695,0.685454
4696,0.679582
4697,0.663018
4698,0.649108
4699,0.690624
4700,0.701732
4701,0.695991
4702,0.675636
4703,0.658287
4704,0.629477
4705,0.64963
4706,0.659966
4707,0.678265
4708,0.678053
4709,0.679324
4710,0.685276
4711,0.679016
4712,0.683056
4713,0.700067
4714,0.60277
4715,0.623053
4716,0.623953
4717,0.626613
4718,0.621253
4719,0.62051
4720,0.620641
4721,0.61594
4722,0.644209
4723,0.62554
4724,0.625936
4725,0.630539
4726,0.65359
4727,0.653394
4728,0.653485
4729,0.616797
4730,0.620584
4731,0.619001
4732,0.621645
4733,0.619057
4734,0.624693
4735,0.636329
4736,0.631264
4737,0.631624
4738,0.625249
4739,0.624965
4740,0.623991
4741,0.626771
4742,0.631134
4743,0.638199
4744,0.634098
4745,0.630036
4746,0.616757
4747,0.629374
4748,0.613085
4749,0.609966
4750,0.606001
4751,0.607008
4752,0.607665
4753,0.612839
4754,0.61037
4755,0.594047
4756,0.592172
4757,0.614135
4758,0.648378
4759,0.684751
4760,0.651088
4761,0.577475
4762,0.594664
4763,0.595421
4764,0.597431
4765,0.590429
4766,0.591027
4767,0.600174
4768,0.606674
4769,0.606671
4770,0.58959
4771,0.617636
4772,0.615818
4773,0.609041
4774,0.598076
4775,0.613705
4776,0.646241
4777,0.649809
4778,0.641998
4779,0.643805
4780,0.643024
4781,0.660518
4782,0.649855
4783,0.648992
4784,0.607981
4785,0.592681
4786,0.598656
4787,0.607354
4788,0.616688
4789,0.622325
4790,0.622937
4791,0.609213
4792,0.623452
4793,0.624727
4794,0.619987
4795,0.618613
4796,0.623481
4797,0.621143
4798,0.574907
4799,0.577912
4800,0.576663
4801,0.57642
4802,0.583398
4803,0.580678
4804,0.579288
4805,0.589249
4806,0.590811
4807,0.592886
4808,0.559421
4809,0.557791
4810,0.558864
4811,0.5522
4812,0.553282
4813,0.541693
4814,0.544552
4815,0.545033
4816,0.544576
4817,0.556339
4818,0.573229
4819,0.563663
4820,0.557997
4821,0.565369
4822,0.573592
4823,0.596303
4824,0.585165
4825,0.585217
4826,0.585129
4827,0.592014
4828,0.605408
4829,0.602373
4830,0.611778
4831,0.620958
4832,0.583755
4833,0.612224
4834,0.595318
4835,0.597288
4836,0.594836
4837,0.559305
4838,0.555544
4839,0.545821
4840,0.558409
4841,0.558225
4842,0.572312
4843,0.571061
4844,0.570919
4845,0.57336
4846,0.59124
4847,0.589675
4848,0.591453
4849,0.61906
4850,0.618176
4851,0.622557
4852,0.620283
4853,0.614791
4854,0.615183
4855,0.615739
4856,0.622134
4857,0.623515
4858,0.633223
4859,0.631961
4860,0.633702
4861,0.618499
4862,0.606646
4863,0.623238
4864,0.624173
4865,0.600238
4866,0.605333
4867,0.607358
4868,0.606502
4869,0.592497
4870,0.598494
4871,0.585426
4872,0.576084
4873,0.574594
4874,0.57652
4875,0.580199
4876,0.578193
4877,0.586839
4878,0.598855
4879,0.590974
4880,0.591671
4881,0.598793
4882,0.600119
4883,0.60016
4884,0.609409
4885,0.57679
4886,0.571621
4887,0.571455
4888,0.581505
4889,0.567317
4890,0.537341
4891,0.544618
4892,0.559092
4893,0.589038
4894,0.583
4895,0.582677
4896,0.582707
4897,0.581747
4898,0.581523
4899,0.593336
4900,0.585116
4901,0.603195
4902,0.5987
4903,0.588345
4904,0.587104
4905,0.587095
4906,0.585576
4907,0.586824
4908,0.572939
4909,0.567724
4910,0.54158
4911,0.545973
4912,0.542416
4913,0.556746
4914,0.542896
4915,0.550413
4916,0.562424
4917,0.562288
4918,0.560962
4919,0.619156
4920,0.627645
4921,0.626126
4922,0.63046
4923,0.624112
4924,0.630636
4925,0.655935
4926,0.648026
4927,0.634035
4928,0.635482
4929,0.61839
4930,0.62937
4931,0.628536
4932,0.627814
4933,0.642788
4934,0.632593
4935,0.630106
4936,0.635551
4937,0.624683
4938,0.622121
4939,0.618549
4940,0.648232
4941,0.65284
4942,0.65631
4943,0.653795
4944,0.653323
4945,0.641802
4946,0.642462
4947,0.643937
4948,0.673328
4949,0.64717
4950,0.641431
4951,0.641281
4952,0.627612
4953,0.626627
4954,0.628172
4955,0.627135
4956,0.627791
4957,0.624842
4958,0.616362
4959,0.617955
4960,0.585326
4961,0.545785
4962,0.549297
4963,0.543495
4964,0.581249
4965,0.580528
4966,0.576602
4967,0.580902
4968,0.548091
4969,0.538532
4970,0.536758
4971,0.537647
4972,0.537407
4973,0.526971
4974,0.532932
4975,0.532127
4976,0.528098
4977,0.530754
4978,0.530444
4979,0.529902
4980,0.529367
4981,0.540291
4982,0.53951
4983,0.537402
4984,0.535483
4985,0.522697
4986,0.522898
4987,0.542688
4988,0.535113
4989,0.534204
4990,0.526511
4991,0.526089
4992,0.544188
4993,0.56515
4994,0.556512
4995,0.560176
4996,0.561626
4997,0.553589
4998,0.532906
4999,0.526765
5000,0.521473
